text,target
KeOps 1.1 is out! We introduce an exact `LazyTensor` decorator for  and #NumPy: free x30 speedup + linear memory foo…,0
We're excited to announce the open sourcing of data and code for training custom versions of BERT-large models developed by the B…,0
Celebrating adventures through space and time with the wonderful people. So grateful to share this experience of conne…,0
The issue of the British Journal for Military History published next week includes an article by Martyn Bennett: 'He wo…,0
The book reviews in issue 5.1 of the BJMH published next week range from the Grande Chevauchée of 1355 to morality and…,0
"1/2 Look out for  on Mollie M Madden,  on , Gary Nash on Robert A. Geake / Lorin M…",0
        2/2 and …,0
The Torch neural net framework is now available in Rust thanks to the tch-rs crate. Here is a first step tutorial. #Machi…,0
Amazing news guys! Bella Lui managed to reach 158 km/h in only 188m during an open air  test today... and this was n…,0
"Check out pictures from our remote cameras of the Expedition 60 launch of , , &amp; Alexander Skvor…",0
Today is the final testing day at the  ground. The past year our team has worked extremely hard to come this far…,0
"It’s competition day! , , , and  are racing today—may the fastest pod win trophy",0
"Up first: . Good luck to this team and their pod, Atlas 02!",0
"Next team to race: , the first of two Swiss teams racing today. Break a pod!",0
"Third team to race today is , coming from ETH Zurich",0
Great job to  for hitting a top speed of 160 mph!,0
"Girls should be walking to school, not down the aisle. It was inspiring to see with  in #Ethiopia how keeping gi…",0
"After a long year of hard work and commitment, we unfortunately didn’t achieve the final run we were hoping for. Our em…",0
We‘ve reached 238 km/h on 2/3rd of the allocated distance in the   tube! Though we did not reach our targeted…,0
"Final team to race is . Formally known as WARR Hyperloop, they beat a world record at last year’s Hyperloop Pod Competition",0
Team  just hit a top speed of 288 mph – congratulations on winning the 2019 Hyperloop Pod Competition!,0
" just received the Innovation Award for our subsystems integration, qualifying again as one of the best team…",0
Next year’s  competition will be in a 10km vacuum tunnel with a curve,0
"My new article, ‘All Pretty Well Fed Up and Worn Out’? Morale, Combat Motivation, and the ‘Marshall Effect’ in VIII Cor…",0
"Thanks  for reviewing ""On Gladsmuir..."" in , my first ever journal review!",0
" has reviewed my book ""In the Shadow of Bois Hugo: The 8th Lincolns at the Battle of Loos"" in peer reviewed …",0
The first edition of the new  is out and online.  writes on morale at #Gallipoli and ther…,0
New article by me and  in  on  'When a 1981 Diary Meets Twitter: Reclaiming a…,0
Even if the new flock of “Tesla Killers” were spec competitive (which they are not) why should we assume that they would eff…,0
The new issue of the British Journal for Military History (of which I'm very proud to be a managing editor) is out this no…,0
Outward action and inner calm.,0
sun It's hot out and  is showing off their new #ComedyShorts - four short-form comedies from #Famalam's …,0
Delighted to see the British Journal for Military History back up and running. Top class scholarship....for free. Well…,0
Announcing our EvoGrad library for grad-based evolution + our Evolvability ES meta-learning algorithm: can scale to deep n…,0
Wishing you had spent your time differently only wastes more time.,0
So much fun teaming up with  and  to raise funds for our pediatric red_heart #transplant and #CHD research @…,0
MixNet in the #PyTorch mix now w/ ported weights working well. Thanks  and team for another great model with wei…,0
"Many people want to be SEEN to be something more than they want to BE that something.

Most personal progress happens without an audience.",0
We are most easily deceived by that which we most desire.,0
         …,0
"It's finally time to open up our SDK, ScapeKit, to the public! 

Anchor content to real-world locations, across an entire city,…",0
An article that was 5 years in the making finally found its perfect home --- When a 1981 Diary Meets Twitter: Reclaiming…,0
We released Joey NMT koala a minimalist NMT toolkit for novices. Small &amp; easy to understand code in  with top qualit…,0
"You loved TensorFlowSharp, but you were Fearing Missing Out on all the PyTorch excitement.

Fear no more: TorchSharp bri…",0
Don't let your enemy make you more like him.,0
"You only have ONE chance to see comedian  at #Edinburgh Fringe and that's with !

He's hosting the fab…",0
Temperatures are rising in your city but by how much? Our data experts have the projections for 1000 major cities worl…,0
"Say hello to spacy-pytorch-transformers!

flying_saucer BERT, XLNet &amp; GPT-2 in your spaCy pipeline
smiling_face_with_open_hands Based on 's pytorch-tran…",0
BREAKING: All new Model S and Model X orders now come with high_voltage free high_voltage unlimited high_voltage Supercharging high_voltage,0
Completed PIP-II Director's Review. Excellent progress across the project. Reviewers impressed with SSR1 cryomodule assemb…,0
"After over a year of development....

The ability to *train* a deep neural network in  

...on *ENCRYPTED* data....…",0
"and though
We are not now that strength which in old days
Moved earth and heaven, that which we are, we are

—Alfred Lord Ten…",0
"Beloved. Noun.
A person who is greatly loved.",0
British Poet Laureate Carol Ann Duffy says texting is modern poetry http://t.co/uVIURPby,0
What’s new with our  astronauts?  and  recently performed suit-up &amp; leak check…,0
"[torchaudio v0.3]: Standardization, JIT/CUDA Support, Kaldi Compliance Interface (matching Kaldi preprocessing exactly), inver…",0
"[torchtext v0.4]: Supervised learning datasets and baselines. Datasets for AG_NEWS, SogouNews, DBpedia, YelpReviewPolarity, Ye…",0
"For linear algebra aficionados, there’s batching support available for a lot of common linear algebra operations along with…",0
Fools perform the service of teaching us how to endure fools.,0
"Why did the insult bother you?

If it is false, it has no weight.

If it is true, it is better to know.

Either way, you are unharmed.",0
"Great to chat tech with director , discussing everything from The Lion King to Iron Man, digital doubles to deepf…",0
We're looking forward to sponsoring another one of these social events and encouraging more dialogue and collaboration amongst…,0
Today’s hot pain is tomorrow’s cold wisdom.,0
"""I really miss gas stations"" said nobody ever",0
Join #EdFringe favourites  and  in the Blue Tent at 9pm Tuesday for a screening and Q&amp;A of their new BB…,0
There is a screening of Herbert clunkerdunk and a Q and A after with me and lucy pearman and dominic Coleman in Edinburgh on…,0
Here’s how we trained an 8.3B parameter GPT-2. We alternate row- and column- partitioning in the Transformer in order to remove…,0
"Three scaling breakthroughs for NLP: fastest BERT-Large training (under one hour), fastest BERT inference (2.2ms on T4), and lar…",0
Which is your favorite model?,0
"Before going to space, Astronauts go to geology camp! Geology helps us discover information about the early history of…",0
"There is no downside to endurance.

If you can endure more, you can do more.",0
